player_id,Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt p100,On-Off p100,BadPass TO,LostBall TO,Shoot Foul,Off. Foul,Shoot Drawn,Off. Drawn,PGA,And1,Blkd,Awards,Column_25
durenja01,148,Scoot Henderson,19,POR,PG,62,32,1765,99,1,0,0,0,-13.9,-8.2,123,49,85,22,93,21,823,16,50,
bealbr01,149,Nick Richards,26,CHO,C,67,51,1759,0,0,0,0,100,-12.3,-3.1,17,19,87,32,91,8,125,17,38,
hendesc01,150,Kelly Olynyk,32,2TM,C,78,27,1759,0,0,0,23,77,-7.8,-2.7,82,33,109,18,75,23,786,19,22,
richani01,150,Kelly Olynyk,32,UTA,C,50,8,1019,0,0,0,39,61,-3.7,1.6,42,18,65,11,37,8,503,12,10,
olynyke01,150,Kelly Olynyk,32,TOR,C,28,19,740,0,0,0,1,99,-13.4,-8.6,40,15,44,7,38,15,283,7,12,
olynyke01,151,Caleb Martin,28,MIA,SF,64,23,1756,11,66,23,1,0,2.7,1.2,36,21,58,7,50,21,359,15,40,
olynyke01,152,Sam Hauser,26,BOS,SF,79,13,1741,0,12,54,33,1,13.4,3.9,17,8,56,3,4,5,211,0,11,
martica02,153,Al Horford,37,BOS,C,65,33,1740,0,0,0,51,49,11.4,0.3,20,11,54,13,9,1,426,2,11,
hausesa01,154,Toumani Camara,23,POR,PF,70,49,1739,0,0,0,84,16,-4.8,8.2,38,19,92,13,44,34,213,10,27,
horfoal01,155,Obi Toppin,25,IND,PF,82,28,1730,0,0,0,89,11,4.0,1.9,32,15,76,14,49,4,297,16,30,
camarto01,156,Bilal Coulibaly,19,WAS,SF,63,15,1715,1,49,49,1,0,-11.8,-4.4,52,20,67,5,68,3,268,19,43,
toppiob01,157,OG Anunoby,26,2TM,SF,50,50,1702,0,1,64,34,1,11.6,16.2,33,19,58,15,47,4,252,15,41,
coulibi01,157,OG Anunoby,26,TOR,SF,27,27,900,0,2,80,16,2,2.0,10.9,17,11,26,10,24,4,169,9,20,
anunoog01,157,OG Anunoby,26,NYK,SF,23,23,802,0,0,45,55,0,22.4,22.1,16,8,32,5,23,0,83,6,21,
anunoog01,158,Jabari Walker,21,POR,PF,72,23,1700,0,2,35,58,6,-10.8,-2.5,17,26,80,13,81,13,168,21,63,
anunoog01,159,Andrew Nembhard,24,IND,PG,68,47,1697,31,68,0,0,0,2.1,-1.5,50,29,66,8,28,18,669,6,21,
walkeja01,160,Cason Wallace,20,OKC,SG,82,13,1692,29,36,34,1,0,5.7,-3.9,22,14,71,2,20,3,282,3,23,
nembhan01,161,Trey Murphy III,23,NOP,SF,57,23,1690,0,22,52,26,0,7.3,4.6,18,11,42,2,57,8,304,12,16,
wallaca01,162,Kristaps Porziņģis,28,BOS,C,57,57,1690,0,0,0,5,95,10.6,-1.2,36,23,89,23,127,7,281,27,18,
murphtr02,163,Kyle Lowry,37,2TM,PG,60,55,1690,100,0,0,0,0,-0.1,-3.1,57,14,77,5,27,30,604,5,17,
porzikr01,163,Kyle Lowry,37,MIA,PG,37,35,1037,100,0,0,0,0,0.5,-2.1,37,9,53,3,16,20,350,2,13,
lowryky01,163,Kyle Lowry,37,PHI,PG,23,20,653,100,0,0,0,0,-0.9,-4.7,20,5,24,2,11,10,254,3,4,
lowryky01,164,Jordan Clarkson,31,UTA,SG,55,19,1682,0,72,27,1,0,-5.7,-1.5,70,54,39,11,81,3,672,16,51,
lowryky01,165,De'Andre Hunter,26,ATL,SF,57,37,1681,0,0,33,67,0,-1.5,1.2,25,30,63,13,93,29,213,28,29,
clarkjo01,166,Pat Connaughton,31,MIL,SF,76,3,1676,2,41,56,2,0,-1.2,-6.9,30,13,62,4,20,9,395,6,10,
huntede01,167,Christian Braun,22,DEN,SG,82,4,1655,1,41,57,1,0,1.2,-7.5,20,15,70,13,67,4,315,14,46,
connapa01,168,Simone Fontecchio,28,2TM,SF,66,43,1644,0,0,74,26,0,-0.8,6.9,33,19,50,8,33,6,233,9,35,
braunch01,168,Simone Fontecchio,28,UTA,SF,50,34,1160,0,1,90,9,0,-0.1,6.8,23,14,38,7,19,3,172,4,21,
fontesi01,168,Simone Fontecchio,28,DET,SF,16,9,484,0,0,33,67,0,-2.6,7.2,10,5,12,1,14,3,61,5,14,
fontesi01,169,Ochai Agbaji,23,2TM,SG,78,28,1641,0,19,76,4,0,-6.8,-1.6,25,18,61,11,30,3,201,13,41,
fontesi01,169,Ochai Agbaji,23,UTA,SG,51,10,1003,0,17,80,2,0,-5.3,-0.6,14,8,37,6,12,2,119,5,21,
agbajoc01,169,Ochai Agbaji,23,TOR,SG,27,18,638,1,22,69,8,0,-9.1,-3.2,11,10,24,5,18,1,82,8,20,
agbajoc01,170,Julius Randle,29,NYK,PF,46,46,1630,0,0,0,90,10,5.9,2.0,56,55,50,30,134,1,604,31,64,AS
agbajoc01,171,Precious Achiuwa,24,2TM,C,74,18,1624,0,0,1,47,53,-0.7,-3.5,34,23,87,13,54,4,234,10,39,
randlju01,171,Precious Achiuwa,24,TOR,C,25,0,437,0,0,0,3,97,-5.2,1.4,12,8,23,5,18,1,105,2,13,
achiupr01,171,Precious Achiuwa,24,NYK,PF,49,18,1187,0,0,1,63,36,1.0,-5.3,22,15,64,8,36,3,129,8,26,
achiupr01,172,Santi Aldama,23,MEM,PF,61,35,1618,0,0,5,82,14,-8.9,-2.7,35,18,52,5,41,3,342,16,26,
achiupr01,173,Cameron Johnson,27,BRK,PF,58,47,1599,0,2,11,76,11,-4.9,-3.2,39,12,52,4,50,6,348,13,34,
aldamsa01,174,Malaki Branham,20,SAS,PG,75,29,1594,62,36,2,0,0,-10.7,-7.3,62,24,49,2,30,15,377,9,41,
johnsca02,175,Paul Reed,24,PHI,C,82,24,1590,0,0,0,2,98,3.5,0.9,23,21,114,12,51,7,253,19,41,
branhma01,176,Ausar Thompson,21,DET,SF,63,38,1583,0,2,70,28,0,-5.6,5.5,36,35,75,5,61,23,288,15,33,
reedpa01,177,Anfernee Simons,24,POR,SG,46,46,1582,24,69,7,0,0,-10.3,-1.6,64,42,56,9,74,4,595,15,51,
thompau01,178,Kevin Huerter,25,SAC,SG,64,59,1562,0,72,28,1,0,1.5,0.3,30,10,66,5,21,5,392,3,15,
simonan01,179,Bennedict Mathurin,21,IND,SF,59,19,1538,0,4,70,26,0,-2.3,-8.7,43,26,64,14,113,9,290,27,74,
huertke01,180,Evan Mobley,22,CLE,PF,50,50,1532,0,0,0,54,47,1.3,-2.2,28,34,98,9,84,3,389,21,39,
mathube01,181,Chris Paul,38,GSW,PG,58,18,1531,100,0,0,0,0,3.4,1.2,51,14,46,2,11,6,949,4,12,
mobleev01,182,Russell Westbrook,35,LAC,PG,68,11,1529,93,7,0,0,0,4.4,1.4,95,35,47,6,81,6,697,19,43,6MOY-7
paulch01,183,Nicolas Batum,35,2TM,PF,60,38,1529,0,0,0,89,11,5.7,4.3,31,5,44,2,8,2,290,1,2,
westbru01,183,Nicolas Batum,35,LAC,PF,3,0,54,0,0,0,68,32,-1.9,-5.6,1,0,0,0,0,0,13,0,0,
batumni01,183,Nicolas Batum,35,PHI,PF,57,38,1475,0,0,0,90,10,5.9,4.7,30,5,44,2,8,2,277,1,2,
batumni01,184,Zach Collins,26,SAS,C,69,29,1526,0,0,0,27,73,-12.3,-9.6,63,28,132,28,69,8,442,20,39,
batumni01,185,Josh Green,23,DAL,SG,57,33,1505,1,37,60,2,0,-2.1,-6.9,32,15,45,12,22,29,320,6,30,
colliza01,186,Walker Kessler,22,UTA,C,64,22,1493,0,0,0,0,100,-4.5,0.6,19,18,79,23,43,5,156,11,32,
greenjo02,187,Draymond Green,33,GSW,PF,55,52,1490,0,0,3,80,17,5.6,4.6,101,11,83,21,33,29,789,7,18,
kesslwa01,188,Peyton Watson,21,DEN,SF,80,4,1488,0,1,37,61,0,-0.2,-9.2,22,19,94,9,54,2,205,8,32,
greendr01,189,Matisse Thybulle,26,POR,SF,65,19,1487,0,30,65,5,0,-7.5,3.1,24,9,47,3,14,14,212,2,12,
watsope01,190,Khris Middleton,32,MIL,SF,55,55,1487,0,3,89,9,0,3.9,1.8,72,44,67,6,48,11,666,9,26,
thybuma01,191,Bojan Bogdanović,34,2TM,PF,57,27,1478,0,1,35,63,1,-11.6,-9.5,58,29,52,6,63,5,237,13,45,6MOY-9
middlkh01,191,Bojan Bogdanović,34,DET,PF,28,27,921,0,0,40,59,1,-13.5,-6.1,43,16,28,1,44,4,170,10,29,
bogdabo02,191,Bojan Bogdanović,34,NYK,SF,29,0,557,0,1,28,70,0,-8.4,-15.3,15,13,24,5,19,1,67,3,16,
bogdabo02,192,Julian Champagnie,22,SAS,SF,74,59,1468,0,4,68,28,0,-4.0,3.7,31,10,46,3,42,5,242,6,20,
bogdabo02,193,Patrick Beverley,35,2TM,PG,73,13,1462,100,0,0,0,0,-0.6,-4.3,45,10,55,1,32,16,509,9,14,
champju02,193,Patrick Beverley,35,PHI,PG,47,5,919,100,0,0,0,0,0.3,-3.5,32,8,41,1,23,10,340,7,8,
beverpa01,193,Patrick Beverley,35,MIL,PG,26,8,543,100,0,0,0,0,-2.1,-5.6,13,2,14,0,9,6,169,2,6,
beverpa01,194,Amir Coffey,26,LAC,SF,70,13,1460,0,6,69,25,1,-2.8,-10.3,16,9,58,5,34,7,190,12,20,
beverpa01,195,Isaiah Joe,24,OKC,SG,78,1,1445,20,77,2,0,0,8.7,1.1,26,11,45,3,19,34,245,6,15,
coffeam01,196,Desmond Bane,25,MEM,SG,42,42,1443,13,50,34,3,0,-7.7,-0.7,47,31,57,18,61,10,568,13,61,
joeis01,197,Vince Williams Jr.,23,MEM,SG,52,33,1436,43,55,2,0,0,-3.3,6.3,48,27,49,6,45,28,430,5,22,
banede01,198,Isaiah Stewart,22,DET,PF,46,45,1423,0,0,0,76,24,-4.1,7.4,13,18,42,14,43,4,170,10,17,
willivi01,199,Moritz Wagner,26,ORL,C,80,1,1415,0,0,0,1,100,2.5,1.1,19,34,62,33,112,27,235,36,40,
stewais01,200,Tyler Herro,24,MIA,SG,42,40,1407,51,48,1,0,0,0.6,-2.3,54,29,31,4,48,1,451,11,43,
wagnemo01,201,Wendell Carter Jr.,24,ORL,C,55,48,1406,0,0,0,5,95,1.9,0.1,18,17,67,22,56,10,225,12,23,
herroty01,202,Onyeka Okongwu,23,ATL,C,55,8,1405,0,0,0,9,91,-1.4,1.3,13,11,110,13,62,0,177,14,27,
cartewe01,203,Amen Thompson,21,HOU,SF,62,23,1388,0,22,46,31,0,2.4,1.9,40,32,63,9,82,12,395,27,38,
okongon01,204,Haywood Highsmith,27,MIA,PF,66,26,1366,0,2,55,43,0,1.4,-0.9,20,4,68,5,13,5,175,4,14,
thompam01,205,Dyson Daniels,20,NOP,PG,61,16,1358,41,51,8,0,0,4.3,-0.5,31,16,51,4,23,5,384,3,14,
highsha01,206,Andre Drummond,30,CHI,C,79,10,1351,0,0,0,0,100,0.9,3.4,23,16,54,25,102,4,87,16,42,
daniedy01,207,Marcus Sasser,23,DET,PG,71,11,1351,94,6,0,0,0,-9.5,-0.9,48,28,57,3,25,12,573,5,24,
drumman01,208,Kris Murray,23,POR,SF,62,29,1348,0,9,64,26,1,-6.3,4.6,34,14,50,4,31,5,200,10,26,
sassema01,209,Miles McBride,23,NYK,PG,68,14,1328,62,39,0,0,0,0.2,-6.8,21,4,52,1,19,19,288,5,21,
murrakr01,210,Jakob Poeltl,28,TOR,C,50,50,1319,0,0,0,0,100,-0.5,9.0,28,17,84,22,53,3,281,17,37,
mcbrimi01,211,Joel Embiid,29,PHI,C,39,39,1309,0,0,0,0,100,9.6,10.0,58,57,66,27,198,2,549,35,52,AS
poeltja01,212,Jeff Green,37,HOU,PF,78,6,1307,0,0,9,69,23,-1.9,-4.6,10,8,63,20,74,4,171,16,16,
embiijo01,213,Cameron Payne,29,2TM,PG,78,10,1304,80,20,0,0,0,-0.4,-3.9,42,11,62,0,31,17,487,6,24,
greenje02,213,Cameron Payne,29,MIL,PG,47,2,702,85,15,0,0,0,-0.3,-3.7,17,5,33,0,20,7,257,3,8,
payneca01,213,Cameron Payne,29,PHI,PG,31,8,602,75,25,0,0,0,-0.6,-4.2,25,6,29,0,11,10,230,3,16,
payneca01,214,Gary Harris,29,ORL,SG,54,27,1297,39,59,2,0,0,2.7,1.4,18,4,44,2,12,8,203,3,8,
payneca01,215,Dereck Lively II,19,DAL,C,55,42,1294,0,0,0,0,100,5.8,5.5,16,11,92,15,40,2,150,11,20,ROY-6
harriga01,216,T.J. McConnell,31,IND,PG,71,4,1291,100,0,0,0,0,4.6,2.3,61,28,42,3,33,36,935,12,39,6MOY-7
livelde01,217,Aaron Holiday,27,HOU,PG,78,1,1269,100,0,0,0,0,4.2,4.4,28,14,59,3,22,14,350,5,20,
mccontj01,218,Cedi Osman,28,SAS,SF,72,3,1269,0,4,41,56,0,-12.6,-9.2,23,15,53,6,25,18,280,10,18,
holidaa01,219,Gradey Dick,20,TOR,SG,60,17,1268,1,25,46,28,0,-14.4,-11.7,26,16,50,3,19,8,169,4,26,
osmande01,220,Naji Marshall,26,NOP,SF,66,1,1257,1,26,53,20,0,9.3,6.8,36,14,46,4,41,4,304,8,21,
dickgr01,221,Kris Dunn,29,UTA,PG,66,32,1249,73,26,1,0,0,0.2,7.5,49,17,69,6,14,4,623,2,19,
marshna01,222,Gordon Hayward,33,2TM,SF,51,28,1245,0,45,37,18,1,-5.3,-1.3,28,25,31,6,63,1,375,16,18,
dunnkr01,222,Gordon Hayward,33,CHO,SF,25,25,798,0,67,33,0,0,-8.3,2.9,23,17,18,6,42,1,270,11,11,
haywago01,222,Gordon Hayward,33,OKC,SF,26,3,447,0,4,45,49,2,0.0,-8.9,5,8,13,0,21,0,105,5,7,
haywago01,223,GG Jackson II,19,MEM,PF,48,18,1233,0,1,27,56,16,-8.2,-1.4,19,25,37,4,72,2,140,11,40,
haywago01,224,Aaron Wiggins,25,OKC,SG,78,4,1228,13,49,28,10,0,7.5,-0.6,24,21,57,5,38,5,201,9,33,
jacksgg01,225,Larry Nance Jr.,31,NOP,C,61,0,1216,0,0,0,1,99,3.5,-1.6,25,9,44,11,28,15,272,7,15,
wiggiaa01,226,Duop Reath,27,POR,C,68,20,1214,0,0,0,4,96,-8.3,1.5,15,17,96,14,49,8,155,12,35,
nancela02,227,Alec Burks,32,2TM,SG,66,1,1212,0,60,38,2,0,-10.2,-5.4,27,15,37,3,67,15,213,9,21,
reathdu01,227,Alec Burks,32,DET,SG,43,0,901,0,53,44,3,0,-9.9,-1.4,18,9,32,3,50,12,164,6,11,
burksal01,227,Alec Burks,32,NYK,SG,23,1,311,0,80,20,0,0,-10.8,-16.8,9,6,5,0,17,3,49,3,10,
burksal01,228,Kevon Looney,27,GSW,C,74,36,1195,0,0,0,14,86,2.3,-0.7,17,15,82,15,41,1,330,11,24,
burksal01,229,David Roddy,22,2TM,PF,65,13,1177,0,5,55,39,1,-8.8,-2.7,20,28,37,3,37,5,201,8,33,
looneke01,229,David Roddy,22,MEM,PF,48,13,1114,0,6,55,39,0,-8.9,-2.2,19,26,35,3,36,4,190,7,33,
roddyda01,229,David Roddy,22,PHO,PF,17,0,63,0,2,54,37,8,-8.3,-11.8,1,2,2,0,1,1,11,1,0,
roddyda01,230,Vasilije Micić,30,2TM,PG,60,21,1176,69,31,0,0,0,-3.4,1.6,63,21,32,2,33,6,637,7,33,
roddyda01,230,Vasilije Micić,30,OKC,PG,30,0,361,93,7,0,0,0,15.6,8.4,17,4,13,0,11,0,187,3,10,
micicva01,230,Vasilije Micić,30,CHO,PG,30,21,815,58,42,0,0,0,-11.8,-1.5,46,17,19,2,22,6,450,4,23,
micicva01,231,Patrick Williams,22,CHI,PF,43,30,1174,0,0,0,93,7,-0.7,1.1,25,22,45,4,33,2,166,4,28,
micicva01,232,John Konchar,27,MEM,SF,55,23,1173,6,43,49,3,0,-6.0,1.9,29,12,45,1,9,7,277,3,13,
willipa01,233,Drew Eubanks,26,PHO,C,75,6,1169,0,0,0,0,100,-4.8,-11.3,22,12,58,21,40,5,156,8,23,
konchjo01,234,Joe Ingles,36,ORL,SF,68,0,1169,0,18,76,6,0,5.5,5.2,43,14,32,9,6,4,447,1,5,
eubandr01,235,Anthony Black,20,ORL,PG,69,33,1164,68,30,2,0,0,-1.3,-4.4,40,7,65,1,33,19,219,8,16,
inglejo01,236,Jordan Hawkins,21,NOP,SG,67,10,1160,17,62,20,1,0,-0.7,-7.6,14,17,41,3,26,6,167,1,17,
blackan01,237,Trey Lyles,28,SAC,PF,58,0,1158,0,0,0,82,17,7.0,8.0,22,9,46,5,34,8,178,12,15,
hawkijo01,238,Moses Moody,21,GSW,SG,66,9,1156,0,39,56,5,0,3.3,0.7,20,13,42,6,48,13,141,13,30,
lylestr01,239,Jae Crowder,33,MIL,PF,50,25,1156,0,0,67,32,1,-2.5,-7.5,13,5,39,3,11,7,164,1,8,
moodymo01,240,Trayce Jackson-Davis,23,GSW,PF,68,16,1130,0,0,0,21,79,2.0,-1.0,23,10,76,14,73,1,204,22,39,
crowdja01,241,Malcolm Brogdon,31,POR,PG,39,25,1121,61,39,0,0,0,-3.6,8.0,34,17,32,4,50,8,517,12,29,
jackstr02,242,Dean Wade,27,CLE,PF,54,32,1108,0,0,7,88,5,10.1,10.5,8,8,53,1,10,12,106,2,3,
brogdma01,243,Josh Richardson,30,MIA,SG,43,6,1103,44,51,6,0,0,-4.2,-8.7,23,1,35,5,16,6,249,4,9,
wadede01,244,Davion Mitchell,25,SAC,PG,72,4,1101,75,25,0,0,0,-2.1,-4.6,20,16,41,0,18,17,330,6,10,
richajo01,245,Dario Šarić,29,GSW,C,64,9,1098,0,0,0,0,100,-1.1,-5.3,40,19,75,10,42,6,344,9,25,
mitchda01,246,James Wiseman,22,DET,C,63,6,1091,0,0,0,0,100,-14.1,-7.2,13,14,87,29,53,2,123,18,20,
saricda01,247,Dante Exum,28,DAL,PG,55,17,1088,100,0,0,0,0,10.8,12.0,22,20,37,3,31,20,380,5,18,
wisemja01,248,Sam Merrill,27,CLE,SG,61,1,1069,18,79,4,0,0,-0.6,-4.5,10,2,32,3,8,20,263,2,13,
exumda01,249,Dennis Smith Jr.,26,BRK,PG,56,2,1059,88,12,0,0,0,0.7,5.0,36,15,57,9,25,6,491,6,24,
merrisa01,250,Shaedon Sharpe,20,POR,SG,32,25,1059,5,77,18,0,0,-10.7,-1.8,39,20,28,9,52,9,232,12,33,
smithde03,251,Jordan Goodwin,25,2TM,PG,57,12,1055,81,17,2,0,0,-4.1,-2.7,36,15,48,2,23,2,367,5,28,
sharpsh01,251,Jordan Goodwin,25,PHO,PG,40,0,558,97,3,0,0,0,-1.6,-5.6,17,8,24,1,9,2,181,3,16,
goodwjo01,251,Jordan Goodwin,25,MEM,PG,17,12,497,64,32,4,0,0,-6.9,0.5,19,7,24,1,14,0,186,2,12,
goodwjo01,252,Marvin Bagley III,24,2TM,C,50,25,1053,0,0,0,0,100,-6.7,2.8,19,13,43,18,64,10,128,15,38,
goodwjo01,252,Marvin Bagley III,24,DET,C,26,10,478,0,0,0,1,99,-7.9,1.1,10,5,22,10,30,6,65,6,14,
baglema01,252,Marvin Bagley III,24,WAS,C,24,15,575,0,0,0,0,100,-5.7,4.2,9,8,21,8,34,4,63,9,24,
baglema01,253,Torrey Craig,33,CHI,SF,53,14,1049,0,0,17,81,2,-7.2,-7.9,17,9,60,3,16,5,131,6,8,
baglema01,254,Jalen Smith,23,IND,C,61,14,1047,0,0,0,17,83,-0.1,-4.3,13,17,82,8,48,5,139,16,13,
craigto01,255,Dalano Banton,24,2TM,PG,54,9,1047,41,57,1,0,0,-11.2,-6.4,47,19,40,8,58,1,306,13,35,
smithja04,255,Dalano Banton,24,BOS,PG,24,1,171,38,54,8,0,0,4.5,-7.0,6,1,11,3,10,1,46,2,3,
bantoda01,255,Dalano Banton,24,POR,PG,30,8,876,42,58,0,0,0,-14.3,-6.2,41,18,29,5,48,0,260,11,32,
bantoda01,256,Ziaire Williams,22,MEM,SF,51,15,1038,0,23,69,8,0,-10.9,-4.9,30,21,46,4,33,20,178,6,27,
bantoda01,257,Jae'Sean Tate,28,HOU,SF,65,9,1031,3,33,63,1,0,5.3,5.6,15,8,68,7,19,14,164,5,17,
willizi02,258,Kenrich Williams,29,OKC,PF,69,1,1029,0,1,5,60,33,10.2,3.0,19,8,59,4,3,18,230,0,18,
tateja01,259,Jose Alvarado,25,NOP,PG,56,0,1028,100,0,0,0,0,12.3,10.4,25,10,27,1,19,12,275,1,22,6MOY-6
willike04,260,Quentin Grimes,23,2TM,SG,51,18,1025,0,82,17,1,0,-0.8,-4.9,14,9,43,0,22,3,164,5,15,
alvarjo01,260,Quentin Grimes,23,NYK,SG,45,18,910,0,83,16,1,0,1.2,-4.6,11,6,35,0,18,3,127,5,13,
grimequ01,260,Quentin Grimes,23,DET,SG,6,0,115,0,77,23,0,0,-16.4,-7.8,3,3,8,0,4,0,37,0,2,
grimequ01,261,De'Anthony Melton,25,PHI,SG,38,33,1023,5,90,6,0,0,9.6,9.0,21,8,33,3,30,2,261,7,22,
grimequ01,262,Daniel Theis,31,2TM,C,60,3,1015,0,0,0,2,98,3.8,0.3,11,8,76,14,20,9,148,4,27,
meltode01,262,Daniel Theis,31,IND,C,1,0,8,0,0,0,100,0,-5.8,-8.9,0,0,0,0,0,1,0,0,1,
theisda01,262,Daniel Theis,31,LAC,C,59,3,1007,0,0,0,1,99,3.8,0.3,11,8,76,14,20,8,148,4,26,
theisda01,263,Lonnie Walker IV,25,BRK,SG,58,0,1011,20,67,13,0,0,0.2,4.3,17,14,40,4,26,3,182,5,23,
theisda01,264,Talen Horton-Tucker,23,UTA,PG,51,11,1009,57,39,4,1,0,-4.3,0.7,34,21,44,7,60,3,440,15,27,
walkelo01,265,Killian Hayes,22,DET,PG,42,31,1008,81,19,0,0,0,-10.7,-2.5,29,10,33,5,17,8,490,7,12,
hortota01,266,Jevon Carter,28,CHI,PG,72,0,1004,100,0,0,0,0,1.6,4.0,19,6,27,4,2,4,222,1,6,
hayeski01,267,Luke Kennard,27,MEM,SG,39,22,999,12,72,16,0,0,-10.0,-3.6,37,11,24,1,9,2,324,2,11,
carteje01,268,Garrison Mathews,27,ATL,SG,66,5,992,0,64,36,1,0,-4.2,-2.6,8,6,74,0,19,38,92,6,5,
kennalu01,269,Jaden Hardy,21,DAL,SG,73,7,989,13,69,18,0,0,-6.7,-11.8,32,19,44,8,35,12,261,7,28,
mathega01,270,Tre Mann,22,2TM,PG,41,28,987,100,0,0,0,0,-6.1,3.2,39,19,25,3,28,9,401,11,17,
hardyja02,270,Tre Mann,22,OKC,PG,13,0,119,100,0,0,0,0,-3.1,-11.3,5,3,1,0,0,1,46,0,0,
manntr01,270,Tre Mann,22,CHO,PG,28,28,868,100,0,0,0,0,-6.5,5.2,34,16,24,3,28,8,355,11,17,
manntr01,271,Cam Reddish,24,LAL,SF,48,26,984,3,58,36,2,0,-3.2,-4.9,8,18,35,2,23,3,111,2,18,
manntr01,272,Luke Kornet,28,BOS,C,63,7,983,0,0,0,0,100,11.2,-0.1,11,5,54,5,26,2,174,6,12,
reddica01,273,Keon Ellis,24,SAC,SG,57,21,978,13,63,24,0,0,5.5,5.5,22,8,63,2,12,8,212,2,6,
kornelu01,274,Xavier Tillman Sr.,25,2TM,PF,54,15,974,0,0,0,43,57,-1.6,0.6,14,10,43,8,22,0,195,4,23,
elliske01,274,Xavier Tillman Sr.,25,MEM,C,34,13,700,0,0,0,39,62,-6.3,1.2,13,9,33,6,18,0,142,3,20,
tillmxa01,274,Xavier Tillman Sr.,25,BOS,PF,20,2,274,0,0,0,56,44,10.2,-1.1,1,1,10,2,4,0,53,1,3,
tillmxa01,275,Josh Okogie,25,PHO,SG,60,11,960,1,23,71,6,0,0.9,-3.1,22,7,28,3,49,27,154,13,18,
tillmxa01,276,Goga Bitadze,24,ORL,C,62,33,957,0,0,0,0,100,0.3,-1.9,20,6,49,12,35,1,188,10,16,
okogijo01,277,Max Christie,20,LAL,SG,67,7,944,10,74,17,0,0,-0.5,-1.2,26,5,33,4,19,1,152,2,21,
bitadgo01,278,Kevin Love,35,MIA,PF,55,5,924,0,0,0,33,67,6.9,6.4,34,6,56,2,38,15,260,7,9,
chrisma02,279,Day'Ron Sharpe,22,BRK,C,61,1,921,0,0,0,0,100,4.7,10.0,30,16,62,18,64,1,198,19,29,
loveke01,280,Jonathan Isaac,26,ORL,PF,58,2,914,0,0,13,87,0,11.6,12.7,7,10,37,2,39,5,68,11,16,6MOY-9
sharpda01,281,Markelle Fultz,25,ORL,PG,43,18,910,59,41,0,0,0,0.6,-1.5,29,14,33,5,18,2,291,7,27,
isaacjo01,282,Doug McDermott,32,2TM,SF,64,0,904,1,21,71,6,0,-9.1,-5.8,18,2,37,3,8,0,168,1,6,
fultzma01,282,Doug McDermott,32,SAS,SF,46,0,700,2,26,65,8,0,-11.6,-6.4,15,2,28,3,7,0,137,0,6,
mcderdo01,282,Doug McDermott,32,IND,SF,18,0,204,0,6,92,2,0,-0.4,-3.6,3,0,9,0,1,0,31,1,0,
